link_id,src_account_id,dst_account_id,amount,transfer_timestamp
23182,8670,17655,125.79,2024-01-05 20:19:00
23183,5482,17676,79.5,2024-03-28 21:14:00
23184,6597,6831,1063.61,2024-02-28 03:22:00
23185,12989,3270,135.88,2024-01-09 21:16:00
23186,6492,8600,459.66,2024-03-14 03:25:00
23187,4489,15660,18.97,2024-01-15 13:14:00
23188,17258,740,295.76,2024-02-07 09:21:00
23189,1645,2966,12.61,2024-03-29 07:00:00
23190,5489,1513,136.74,2024-03-21 18:09:00
23191,17666,5606,1132.8,2024-03-21 12:01:00
23192,9471,4593,481.85,2024-01-01 08:14:00
23193,20121,19790,59.51,2024-02-21 08:08:00
23194,2915,20836,48.9,2024-03-30 13:29:00
23195,1659,18158,787.35,2024-01-29 17:47:00
23196,3786,4825,140.56,2024-02-22 13:10:00
23197,5351,10429,949.94,2024-03-02 20:12:00
23198,19086,3877,380.27,2024-02-12 02:06:00
23199,9216,18046,704.93,2024-03-27 20:45:00
23200,3063,7485,61.37,2024-01-23 18:39:00
23201,10118,17264,1568.07,2024-01-05 21:08:00
23202,5460,21582,77.95,2024-02-08 21:54:00
23203,21101,15284,56.62,2024-01-04 08:18:00
23204,5234,14006,1535.66,2024-01-30 21:12:00
23205,5986,4342,76.12,2024-02-10 05:38:00
23206,11942,22200,145.89,2024-03-03 11:30:00
23207,15218,419,375.72,2024-03-21 14:21:00
23208,5963,274,295.25,2024-01-20 12:40:00
23209,23859,628,56.87,2024-02-21 13:36:00
23210,5351,9382,1497.4,2024-01-22 14:46:00
23211,13616,5896,4994.73,2024-02-17 22:20:00
23212,16457,10673,297.41,2024-02-23 14:35:00
23213,12466,5701,611.43,2024-03-13 16:05:00
23214,5351,5417,410.4,2024-01-13 16:26:00
23215,17029,5597,54.85,2024-01-22 01:35:00
23216,2863,16259,338.94,2024-02-22 10:32:00
23217,20744,17324,1535.14,2024-03-26 02:17:00
23218,22114,23100,101.03,2024-01-21 13:08:00
23219,23522,9585,42.48,2024-02-28 04:31:00
23220,5991,11397,21.95,2024-01-29 16:29:00
23221,11242,1417,55.1,2024-03-26 21:07:00
23222,12648,19805,109.07,2024-02-02 09:21:00
23223,841,8904,92.42,2024-02-26 10:15:00
23224,3362,22282,2167.36,2024-01-06 13:45:00
23225,9253,8139,1429.31,2024-01-31 06:46:00
23226,16457,20352,225.24,2024-01-12 08:08:00
23227,10996,14803,26.9,2024-02-18 15:45:00
23228,4601,21565,164.69,2024-01-21 20:40:00
23229,17295,12576,2710.08,2024-01-31 08:39:00
23230,10742,11195,500.4,2024-01-13 06:19:00
23231,17340,3795,195.32,2024-02-17 07:17:00
23232,5875,10027,578.57,2024-01-28 10:53:00
23233,10252,9851,122.53,2024-02-02 22:01:00
23234,1265,14743,145.1,2024-01-31 22:36:00
23235,20788,5729,8.82,2024-03-30 05:36:00
23236,9897,6149,39.67,2024-03-07 02:00:00
23237,7429,19237,199.45,2024-03-23 03:12:00
23238,1669,24589,88.11,2024-01-12 02:14:00
23239,24988,17187,151.81,2024-02-02 11:20:00
23240,21673,9221,56.64,2024-03-10 16:21:00
23241,11536,11309,19.11,2024-03-25 00:15:00
23242,16277,11601,324.66,2024-01-09 08:21:00
23243,11449,14139,209.66,2024-01-13 10:54:00
23244,20077,13337,219.08,2024-02-04 04:27:00
23245,1890,10429,43.6,2024-01-09 08:58:00
23246,21396,13262,198.01,2024-01-09 16:37:00
23247,18642,2551,349.41,2024-01-04 14:22:00
23248,11923,12445,317.02,2024-03-21 03:20:00
23249,7279,91,100.28,2024-01-03 23:53:00
23250,14747,7354,13.16,2024-02-24 12:08:00
23251,15687,23198,49.58,2024-03-19 11:31:00
23252,2402,19650,135.3,2024-01-18 06:24:00
23253,19244,21218,25.77,2024-03-22 07:20:00
23254,20930,24856,104.65,2024-01-16 07:14:00
23255,23694,19439,123.02,2024-01-08 02:35:00
23256,7698,5815,658.98,2024-01-13 21:11:00
23257,17530,23726,1542.33,2024-01-05 20:49:00
23258,13453,21895,308.86,2024-01-21 16:11:00
23259,18620,2119,268.64,2024-02-24 09:19:00
23260,17340,21227,269.64,2024-01-10 07:23:00
23261,22134,18508,337.79,2024-02-18 00:08:00
23262,15523,6369,75.2,2024-03-21 19:38:00
23263,4638,22530,815.74,2024-03-01 09:05:00
23264,6484,17750,396.23,2024-03-02 06:33:00
23265,3596,13561,194.15,2024-03-29 06:39:00
23266,11549,24765,516.76,2024-03-22 19:05:00
23267,23948,14754,540.58,2024-03-26 07:11:00
23268,20705,16457,161.29,2024-02-22 04:20:00
23269,18076,19297,146.38,2024-03-03 12:46:00
23270,6177,15547,10.58,2024-02-29 10:58:00
23271,19958,20890,119.93,2024-01-13 11:50:00
23272,14391,12475,140.65,2024-03-15 21:59:00
23273,20893,20332,223.37,2024-01-16 00:09:00
23274,5219,12646,470.62,2024-02-01 18:08:00
23275,2482,21031,18.36,2024-03-20 19:01:00
23276,15590,16715,59.38,2024-02-06 08:11:00
23277,15189,8154,144.08,2024-03-23 16:40:00
23278,8460,12779,1198.87,2024-02-10 20:57:00
23279,6501,21811,17.72,2024-03-08 08:44:00
23280,10505,12807,252.2,2024-01-29 21:20:00
23281,8445,15696,25.57,2024-03-01 02:32:00
23282,20994,9341,4.36,2024-01-18 06:51:00
23283,19905,21151,404.32,2024-01-07 13:00:00
23284,3415,10740,32.93,2024-03-24 01:42:00
23285,11931,15938,287.83,2024-01-11 06:46:00
23286,2860,18150,5.82,2024-03-01 05:16:00
23287,5597,4745,335.6,2024-02-13 06:18:00
23288,11859,3589,146.3,2024-02-29 10:11:00
23289,14455,2123,39.14,2024-01-29 14:35:00
23290,4116,213,5.75,2024-02-11 09:08:00
23291,23060,7855,2201.07,2024-01-18 10:15:00
23292,20880,22320,546.57,2024-03-02 11:17:00
23293,14131,12340,275.1,2024-03-06 19:14:00
23294,6735,15940,27.7,2024-03-23 12:29:00
23295,18949,4797,50.79,2024-03-09 05:20:00
23296,16833,13817,170.37,2024-03-30 07:17:00
23297,14123,21931,27.56,2024-02-19 13:22:00
23298,12782,13989,98.2,2024-01-21 00:17:00
23299,20713,12891,681.1,2024-02-20 22:52:00
23300,9667,5398,256.11,2024-01-17 18:19:00
23301,10792,11147,13.11,2024-03-15 13:41:00
23302,16722,12393,69.03,2024-01-05 04:41:00
23303,8749,13349,499.81,2024-01-02 21:58:00
23304,6295,66,450.07,2024-02-23 19:17:00
23305,17444,13068,51.81,2024-01-24 21:52:00
23306,5805,9977,39.67,2024-02-25 12:09:00
23307,12119,3074,3713.65,2024-02-01 02:04:00
23308,12573,13807,13.39,2024-03-30 15:11:00
23309,23538,7090,5.77,2024-01-12 21:30:00
23310,1602,7321,396.86,2024-02-22 06:31:00
23311,18209,2509,40.19,2024-01-02 08:08:00
23312,3973,9793,156.02,2024-02-13 13:16:00
23313,14102,17811,1232.26,2024-03-07 12:33:00
23314,21100,17987,141.15,2024-01-29 11:34:00
23315,6139,18687,303.45,2024-01-24 01:06:00
23316,23416,17389,211.28,2024-02-05 14:38:00
23317,8663,24716,832.05,2024-01-27 23:20:00
23318,21246,13088,403.8,2024-02-17 06:18:00
23319,22377,15572,335.35,2024-03-12 01:42:00
23320,9704,21764,5.35,2024-02-17 05:23:00
23321,9867,14443,100.17,2024-01-25 07:10:00
23322,8914,5948,317.19,2024-03-21 18:07:00
23323,1616,6627,5.81,2024-03-27 04:48:00
23324,23806,14513,2200.59,2024-01-08 13:22:00
23325,11324,12197,99.72,2024-02-02 20:21:00
23326,3339,1946,155.24,2024-03-24 04:54:00
23327,21252,20616,59.7,2024-01-12 04:47:00
23328,11156,20942,34.7,2024-03-30 11:21:00
23329,18064,20848,159.71,2024-02-22 14:38:00
23330,22481,521,101.77,2024-03-03 20:09:00
23331,10666,21680,32.41,2024-02-01 16:58:00
23332,6599,10209,338.14,2024-01-27 06:08:00
23333,2650,18770,305.95,2024-01-14 22:28:00
23334,21210,9253,67.21,2024-01-02 22:52:00
23335,11551,16068,25.54,2024-02-04 01:59:00
23336,2846,6474,452.43,2024-02-04 15:43:00
23337,20719,20073,166.94,2024-03-15 19:51:00
23338,908,6297,86.28,2024-03-11 19:41:00
23339,18840,15904,268.43,2024-02-14 01:42:00
23340,992,11412,166.1,2024-02-21 19:01:00
23341,3139,4342,216.51,2024-03-05 12:19:00
23342,5648,3886,70.41,2024-03-01 12:49:00
23343,11814,5847,179.57,2024-03-13 19:04:00
23344,18678,133,63.72,2024-03-01 13:05:00
23345,17453,4315,254.99,2024-01-05 22:46:00
23346,6050,21973,82.64,2024-03-24 04:10:00
23347,7038,11872,9.58,2024-02-22 19:35:00
23348,22575,14619,5.94,2024-03-18 04:06:00
23349,1109,2999,419.73,2024-03-17 15:52:00
23350,17518,17529,265.24,2024-02-05 04:26:00
23351,8445,10018,177.9,2024-03-07 09:42:00
23352,16282,17037,187.19,2024-01-20 15:14:00
23353,8895,24468,122.11,2024-03-29 10:08:00
23354,23132,10041,1086.95,2024-01-10 01:49:00
23355,11621,20629,88.92,2024-02-19 12:08:00
23356,9504,10934,454.74,2024-02-15 12:26:00
23357,10320,24778,14.15,2024-01-18 16:03:00
23358,12540,11493,91.07,2024-02-23 09:20:00
23359,12292,19196,180.03,2024-03-17 08:31:00
23360,79,21458,59.72,2024-01-19 14:34:00
23361,24736,18590,114.56,2024-01-07 00:20:00
23362,6709,6050,175.5,2024-03-13 12:43:00
23363,12661,20077,240.15,2024-03-03 01:17:00
23364,11031,4342,384.39,2024-01-30 16:21:00
23365,12743,16464,1863.7,2024-01-28 16:06:00
23366,10654,17118,63.39,2024-03-26 15:28:00
23367,8997,23289,848.7,2024-03-16 14:29:00
23368,5663,3063,391.15,2024-03-15 12:40:00
23369,7673,4940,355.59,2024-03-19 02:42:00
23370,19561,13914,2736.83,2024-03-08 14:34:00
23371,9504,20750,33.01,2024-01-30 00:01:00
23372,20857,19953,142.63,2024-01-17 19:22:00
23373,676,10685,205.66,2024-02-01 07:04:00
23374,20646,13461,42.38,2024-02-07 20:46:00
23375,13160,7947,45.14,2024-01-20 07:08:00
23376,16506,9071,1047.37,2024-01-06 03:16:00
23377,3957,21651,104.28,2024-02-06 11:41:00
23378,24684,13985,26.87,2024-01-26 16:04:00
23379,3339,1432,19.17,2024-03-08 10:04:00
23380,7667,13986,181.48,2024-03-01 17:10:00
23381,15242,24733,43.93,2024-01-23 19:23:00
23382,730,18229,190.18,2024-01-08 18:15:00
23383,14419,6714,114.37,2024-03-21 06:08:00
23384,3748,1667,2282.42,2024-03-30 07:17:00
23385,4958,6371,37.34,2024-01-04 23:15:00
23386,17049,16506,119.01,2024-02-27 01:55:00
23387,8941,20492,187.28,2024-03-04 14:06:00
23388,21833,11470,567.72,2024-03-29 21:17:00
23389,17177,16080,100.97,2024-03-27 00:37:00
23390,24466,18459,35.97,2024-03-04 21:02:00
23391,16568,3750,189.88,2024-01-04 02:48:00
23392,13675,21168,327.5,2024-02-26 10:50:00
23393,5351,1521,1578.69,2024-02-20 01:10:00
23394,21695,22658,1343.1,2024-01-17 15:51:00
23395,6801,11878,237.05,2024-01-07 00:35:00
23396,16855,4048,319.23,2024-01-10 23:30:00
23397,3946,18508,60.53,2024-01-30 18:58:00
23398,22968,10982,1008.98,2024-01-30 16:25:00
23399,3893,18351,60.38,2024-01-13 19:05:00
23400,11294,19397,1094.33,2024-02-08 23:05:00
23401,5354,17264,47.5,2024-02-28 00:09:00
23402,2624,14414,11.27,2024-01-30 17:32:00
23403,13618,3938,85.84,2024-02-21 18:49:00
23404,22974,11660,314.94,2024-03-02 10:53:00
23405,15966,2966,397.62,2024-01-11 20:56:00
23406,1150,13394,81.94,2024-01-24 15:19:00
23407,15940,5658,11.11,2024-03-08 05:07:00
23408,15637,12379,523.41,2024-01-01 04:39:00
23409,6265,23836,874.58,2024-01-21 15:06:00
23410,13992,3635,61.64,2024-02-14 05:37:00
23411,14181,792,1265.79,2024-02-02 15:34:00
23412,21396,13748,74.34,2024-01-11 20:22:00
23413,5351,14074,108.88,2024-03-17 18:18:00
23414,17118,21673,914.83,2024-01-31 16:40:00
23415,10388,13167,131.77,2024-03-24 13:12:00
23416,3313,14737,261.36,2024-01-17 12:03:00
23417,12533,23223,172.89,2024-03-14 19:24:00
23418,14409,23110,74.72,2024-01-16 15:06:00
23419,9860,12869,25.6,2024-01-19 06:50:00
23420,16416,2551,212.59,2024-01-14 13:05:00
23421,11872,15360,65.32,2024-03-19 10:43:00
23422,12222,2030,14.92,2024-02-08 00:07:00
23423,15304,12163,55.79,2024-02-13 06:18:00
23424,17678,708,21.27,2024-03-14 08:15:00
23425,3877,17761,92.3,2024-02-16 01:37:00
23426,18089,24747,87.16,2024-02-01 18:52:00
23427,24716,3690,9605.95,2024-02-09 16:36:00
23428,10397,22813,91.57,2024-03-03 00:40:00
23429,7662,8460,141.98,2024-01-05 20:58:00
23430,23913,22333,6.48,2024-03-13 09:40:00
23431,16333,10795,141.98,2024-01-26 21:08:00
23432,3753,19550,107.16,2024-03-28 01:54:00
23433,13112,22191,206.12,2024-01-26 18:24:00
23434,21000,11279,205.07,2024-01-06 19:43:00
23435,15474,19397,535.08,2024-01-02 21:56:00
23436,668,17897,848.89,2024-02-18 15:46:00
23437,21470,5198,71.21,2024-03-06 00:23:00
23438,19486,4405,348.12,2024-01-01 19:07:00
23439,906,19091,226.86,2024-02-15 16:21:00
23440,23918,4883,973.29,2024-01-15 11:37:00
23441,20852,12667,14.03,2024-02-28 13:08:00
23442,12633,18053,2537.84,2024-01-04 06:40:00
23443,14891,14030,118.1,2024-02-21 10:00:00
23444,10948,4009,462.47,2024-02-26 11:26:00
23445,22294,17987,3043.77,2024-02-02 13:53:00
23446,3877,17713,71.36,2024-01-03 03:37:00
23447,13150,9889,168.66,2024-03-19 05:07:00
23448,1668,22960,131.79,2024-02-14 17:24:00
23449,1428,18821,351.92,2024-03-03 02:42:00
23450,24948,945,52.45,2024-02-19 07:51:00
23451,11177,20622,126.28,2024-02-13 02:34:00
23452,15621,13772,46.85,2024-02-17 02:30:00
23453,14268,3833,191.89,2024-02-01 15:03:00
23454,11836,23294,37.01,2024-01-21 12:42:00
23455,18148,21276,145.24,2024-03-03 18:03:00
23456,8499,9598,46.6,2024-01-14 10:22:00
23457,2548,17443,62.2,2024-01-04 09:25:00
23458,7061,22003,78.34,2024-03-01 14:49:00
23459,7749,10266,42.75,2024-03-22 15:33:00
23460,14677,19033,153.39,2024-03-22 13:50:00
23461,13574,12637,157.68,2024-03-09 23:06:00
23462,4406,11632,635.79,2024-01-03 21:54:00
23463,22112,3092,80.13,2024-01-13 21:08:00
23464,7466,22220,37.94,2024-03-09 22:26:00
23465,17182,9658,147.96,2024-01-14 18:39:00
23466,14818,6814,428.55,2024-03-24 01:33:00
23467,23036,2123,52.33,2024-01-29 16:03:00
23468,22959,19505,540.4,2024-01-24 16:20:00
23469,7612,21673,25.31,2024-03-03 12:39:00
23470,12442,18724,147.69,2024-02-17 09:58:00
23471,19165,23522,31.97,2024-02-08 00:22:00
23472,16323,859,236.22,2024-02-16 01:28:00
23473,23228,6593,227.22,2024-02-05 12:41:00
23474,4693,16242,394.51,2024-01-07 04:52:00
23475,3060,22956,53.57,2024-03-30 16:34:00
23476,9040,19680,111.69,2024-02-02 12:11:00
23477,580,4263,75.68,2024-02-02 13:19:00
23478,20576,6129,23.12,2024-01-13 05:39:00
23479,7413,5378,353.3,2024-03-19 08:30:00
23480,11293,24596,290.18,2024-01-04 10:55:00
23481,3388,21870,71.44,2024-02-26 08:50:00
23482,9351,24992,471.82,2024-01-18 11:16:00
23483,6733,5192,537.59,2024-03-04 11:25:00
23484,15230,5504,170.09,2024-03-21 00:04:00
23485,707,2550,476.69,2024-03-22 14:11:00
23486,12221,20220,227.4,2024-01-20 09:59:00
23487,1324,23721,221.93,2024-02-18 02:28:00
23488,11551,4612,155.37,2024-03-17 06:31:00
23489,23331,708,946.68,2024-03-22 01:10:00
23490,6757,3786,483.82,2024-02-14 12:13:00
23491,18840,14397,55.79,2024-03-10 19:57:00
23492,20288,4778,120.1,2024-03-11 12:10:00
23493,17530,19097,72.57,2024-03-01 01:02:00
23494,5215,20676,167.55,2024-01-11 09:10:00
23495,14391,21003,105.68,2024-02-03 21:08:00
23496,18917,11300,500.12,2024-02-03 16:18:00
23497,15457,24172,311.56,2024-02-26 19:41:00
23498,17286,10429,18.82,2024-02-01 07:04:00
23499,3643,24301,210.17,2024-01-27 00:32:00
23500,11795,2740,387.71,2024-01-28 07:57:00
23501,14159,16840,624.78,2024-03-26 15:23:00
23502,9981,23542,397.65,2024-02-21 02:09:00
23503,1032,18563,122.33,2024-01-15 23:41:00
23504,22410,20637,330.99,2024-02-04 04:23:00
23505,12062,17683,94.73,2024-01-31 19:42:00
23506,6660,23806,112.1,2024-02-20 23:32:00
23507,20810,22611,111.76,2024-01-03 15:50:00
23508,21279,18562,12.11,2024-01-11 23:41:00
23509,19171,17761,186.26,2024-01-15 12:31:00
23510,14754,12419,66.89,2024-01-09 06:48:00
23511,12733,8361,212.51,2024-02-06 13:30:00
23512,14805,7948,53.54,2024-01-08 22:07:00
23513,21555,20672,57.01,2024-03-15 05:34:00
23514,5565,16203,1709.51,2024-03-05 05:40:00
23515,21973,7981,988.03,2024-02-20 18:12:00
23516,5489,14445,170.42,2024-03-13 14:46:00
23517,14669,23904,103.66,2024-01-19 10:55:00
23518,1172,9084,577.26,2024-01-08 16:00:00
23519,13616,9117,59.6,2024-03-10 20:25:00
23520,3063,2565,57.07,2024-03-07 02:03:00
23521,3694,24659,20.11,2024-02-28 09:22:00
23522,18562,3038,1447.76,2024-02-14 13:32:00
23523,22214,3529,1985.46,2024-01-05 04:54:00
23524,22156,20651,208.31,2024-01-18 17:35:00
23525,13636,9327,35.96,2024-02-18 19:28:00
23526,3769,16531,1147.84,2024-01-11 15:09:00
23527,21101,3044,48.87,2024-03-24 09:26:00
23528,13867,2229,70.42,2024-03-16 12:29:00
23529,21582,21501,105.79,2024-03-15 00:38:00
23530,20810,22359,279.33,2024-01-01 23:39:00
23531,16597,7106,21.11,2024-02-10 20:52:00
23532,15750,3225,532.71,2024-03-29 22:14:00
23533,18268,2153,59.92,2024-02-11 18:40:00
23534,22588,24857,94.21,2024-02-15 19:41:00
23535,17687,729,45.53,2024-02-10 14:30:00
23536,3332,8460,67.39,2024-01-13 19:59:00
23537,6107,5080,560.67,2024-03-25 22:31:00
23538,23491,4948,13351.22,2024-02-25 12:28:00
23539,19870,8869,47.96,2024-01-01 22:01:00
23540,21549,10958,57.27,2024-03-06 19:13:00
23541,19269,239,146.94,2024-03-17 06:03:00
23542,3552,24923,441.82,2024-03-12 00:25:00
23543,8316,24575,245.12,2024-03-30 06:36:00
23544,8766,15544,35.93,2024-01-23 04:56:00
23545,24288,21196,4702.51,2024-03-12 09:01:00
23546,9601,12733,1412.76,2024-03-30 00:36:00
23547,24102,12117,167.35,2024-03-10 05:01:00
23548,16084,1575,32.35,2024-01-01 22:58:00
23549,23223,701,19.92,2024-02-16 05:40:00
23550,13467,974,1587.1,2024-02-19 09:34:00
23551,1648,16403,193.37,2024-01-08 23:42:00
23552,18604,15843,144.39,2024-03-08 20:02:00
23553,15479,14036,261.57,2024-03-25 16:43:00
23554,18958,9503,1724.97,2024-02-02 14:11:00
23555,14677,12098,208.79,2024-02-24 01:50:00
23556,6988,12003,197.21,2024-02-03 11:40:00
23557,8145,9088,571.96,2024-03-20 16:38:00
23558,14689,18612,399.4,2024-03-25 01:55:00
23559,3868,23301,652.57,2024-02-29 01:56:00
23560,2550,9350,659.75,2024-01-02 13:14:00
23561,13001,10116,333.52,2024-02-14 04:06:00
23562,13162,11000,196.47,2024-02-03 13:09:00
23563,14803,8156,62.26,2024-01-14 05:41:00
23564,14505,11105,546.9,2024-02-05 12:57:00
23565,16733,13143,76.99,2024-03-19 01:30:00
23566,12719,13703,206.44,2024-03-02 01:16:00
23567,6996,7259,69.15,2024-03-28 02:25:00
23568,15703,13213,190.94,2024-02-07 20:06:00
23569,20848,9657,505.46,2024-03-02 05:05:00
23570,13738,23285,20.2,2024-01-22 01:26:00
23571,9272,24549,124.25,2024-02-23 20:56:00
23572,557,20848,23.56,2024-01-11 03:21:00
23573,3063,183,47.45,2024-01-05 07:25:00
23574,4800,13871,319.5,2024-01-08 05:50:00
23575,3666,11105,126.84,2024-01-18 16:04:00
23576,11661,16457,6474.06,2024-03-29 16:06:00
23577,8629,16570,361.22,2024-02-12 06:40:00
23578,24119,13914,366.36,2024-01-08 13:13:00
23579,7896,19903,5.0,2024-02-16 18:12:00
23580,3152,6669,199.4,2024-03-23 09:48:00
23581,5489,3097,373.24,2024-02-24 23:28:00
23582,24172,1860,127.71,2024-03-21 06:05:00
23583,9216,13190,10.74,2024-01-30 07:05:00
23584,9546,24419,652.2,2024-01-16 02:39:00
23585,15988,10175,78.99,2024-01-04 04:46:00
23586,9420,22300,1397.76,2024-02-09 10:07:00
23587,18076,11334,62.01,2024-03-07 12:16:00
23588,20078,13738,72.74,2024-01-11 06:00:00
23589,5489,11296,29.18,2024-03-30 15:12:00
23590,14283,5149,106.26,2024-01-11 21:31:00
23591,2842,11206,220.14,2024-01-30 10:47:00
23592,24153,6439,12.69,2024-03-01 13:06:00
23593,17995,5809,55.72,2024-02-01 09:40:00
23594,17636,17659,79.87,2024-02-24 04:51:00
23595,14973,24824,6.59,2024-03-05 08:07:00
23596,23363,903,21.26,2024-02-23 18:56:00
23597,3414,9729,102.19,2024-01-22 18:08:00
23598,9402,19203,212.32,2024-03-26 09:26:00
23599,19983,7567,195.63,2024-03-25 01:06:00
23600,5257,3552,9.11,2024-01-31 21:29:00
23601,5254,17918,56.03,2024-02-18 13:02:00
23602,5831,23982,77.17,2024-01-17 11:55:00
23603,14747,4625,17.84,2024-03-20 19:14:00
23604,14069,11727,355.94,2024-03-21 21:18:00
23605,20839,24172,70.79,2024-02-04 05:00:00
23606,9237,4261,109.68,2024-03-16 18:22:00
23607,6486,28,1196.47,2024-01-06 00:01:00
23608,23895,24141,66.99,2024-03-14 04:11:00
23609,13734,3769,313.73,2024-03-29 23:40:00
23610,13167,17546,668.76,2024-01-21 10:41:00
23611,13960,10432,229.85,2024-02-23 16:21:00
23612,4665,21202,2265.46,2024-01-13 16:24:00
23613,6107,1749,843.26,2024-02-29 22:28:00
23614,8811,21680,234.55,2024-01-10 08:36:00
23615,20285,18434,3761.05,2024-03-07 18:14:00
23616,4426,13854,1740.54,2024-01-05 08:46:00
23617,655,7349,268.42,2024-02-18 14:34:00
23618,18874,24942,176.51,2024-03-04 17:27:00
23619,11347,24185,85.66,2024-01-12 01:52:00
23620,563,15426,614.01,2024-02-18 23:43:00
23621,22767,3370,460.64,2024-01-15 11:02:00
23622,15819,23061,28.63,2024-01-01 12:23:00
23623,20569,21031,116.74,2024-03-27 03:44:00
23624,4783,19516,180.73,2024-01-15 11:15:00
23625,11455,18770,475.26,2024-01-01 08:00:00
23626,10581,5438,14.03,2024-03-23 12:39:00
23627,6745,4507,851.27,2024-01-30 20:05:00
23628,21847,22974,805.11,2024-03-05 13:25:00
23629,16695,16668,27.62,2024-01-09 09:06:00
23630,1293,20880,76.11,2024-03-19 06:49:00
23631,18140,3885,83.35,2024-03-04 17:32:00
23632,19696,668,77.13,2024-03-15 19:27:00
23633,22266,10295,1035.12,2024-03-18 10:03:00
23634,3877,10759,20.36,2024-02-19 14:15:00
23635,19342,12834,245.66,2024-01-31 07:13:00
23636,14189,3801,285.92,2024-01-13 17:12:00
23637,22245,798,9.56,2024-01-20 21:20:00
23638,1555,10895,305.44,2024-01-27 02:44:00
23639,18451,3196,43.95,2024-01-20 22:36:00
23640,18541,4280,449.9,2024-02-03 16:15:00
23641,5234,19193,215.59,2024-03-19 07:54:00
23642,456,23806,98.08,2024-01-12 13:56:00
23643,21909,1536,62.82,2024-02-27 12:53:00
23644,1509,14821,78.02,2024-02-10 14:15:00
23645,8338,7116,443.0,2024-02-02 07:27:00
23646,1518,21992,18.92,2024-03-25 07:56:00
23647,17899,7550,39.97,2024-02-06 23:52:00
23648,19213,7429,107.93,2024-03-12 00:57:00
23649,3063,10274,606.46,2024-03-24 09:07:00
23650,10982,6796,140.27,2024-01-09 03:04:00
23651,10725,24684,6.46,2024-03-06 01:00:00
23652,8814,8460,321.21,2024-03-26 03:02:00
23653,16393,3897,35.15,2024-01-01 22:30:00
23654,16158,13992,1696.84,2024-01-03 04:57:00
23655,16586,13571,416.66,2024-03-26 03:09:00
23656,20152,14539,33.08,2024-03-10 03:15:00
23657,5114,9471,91.55,2024-02-12 18:27:00
23658,23338,24231,12.31,2024-01-08 16:08:00
23659,3877,3052,474.76,2024-02-08 23:19:00
23660,13792,9762,64.36,2024-01-18 15:05:00
23661,2123,6583,1253.49,2024-01-13 15:16:00
23662,24477,13772,85.85,2024-02-21 04:24:00
23663,6715,7714,384.7,2024-03-29 22:55:00
23664,19473,21976,486.51,2024-01-20 02:28:00
23665,15181,1897,296.64,2024-02-16 08:52:00
23666,14484,1586,926.24,2024-03-23 22:02:00
23667,6285,15627,67.65,2024-03-19 21:41:00
23668,23264,15078,785.22,2024-01-20 11:44:00
23669,13898,16907,187.53,2024-03-18 11:26:00
23670,6439,12496,3.65,2024-01-25 12:55:00
23671,9755,24468,1012.54,2024-02-05 15:53:00
23672,22474,22125,265.29,2024-01-23 09:53:00
23673,6244,13229,159.24,2024-03-26 22:33:00
23674,10429,21923,49.68,2024-03-21 18:31:00
23675,18038,10291,101.62,2024-03-07 11:37:00
23676,14370,297,2952.74,2024-03-04 11:08:00
23677,4038,17869,33.54,2024-03-21 09:29:00
23678,3471,22711,24.08,2024-01-22 14:31:00
23679,9374,22668,916.38,2024-03-03 17:28:00
23680,10439,14422,84.13,2024-02-02 10:57:00
23681,6474,8796,192.97,2024-03-08 13:52:00
23682,5688,20172,2250.53,2024-01-21 11:49:00
23683,19834,708,1573.19,2024-03-08 04:13:00
23684,1226,14754,179.84,2024-01-03 06:51:00
23685,23998,18775,515.59,2024-01-15 01:21:00
23686,21578,10990,2216.98,2024-02-23 01:29:00
23687,22660,17038,117.59,2024-03-22 23:26:00
23688,6277,3973,86.0,2024-02-03 17:17:00
23689,15520,15622,123.81,2024-02-18 17:12:00
23690,5715,21000,87.77,2024-01-26 12:57:00
23691,3284,10875,49.26,2024-02-25 21:40:00
23692,19519,23409,194.99,2024-03-23 18:42:00
23693,8635,20306,2539.63,2024-02-13 23:00:00
23694,9930,20288,638.18,2024-03-08 05:49:00
23695,17843,17163,460.03,2024-02-16 05:20:00
23696,4895,5817,65.74,2024-02-01 20:09:00
23697,1645,18993,81.5,2024-03-23 02:46:00
23698,7781,6474,1644.79,2024-03-01 02:57:00
23699,2153,19909,52.85,2024-02-23 11:25:00
23700,24101,24788,875.0,2024-03-18 18:53:00
23701,18966,6963,163.24,2024-01-10 13:56:00
23702,308,13083,710.61,2024-02-17 15:08:00
23703,7221,16211,26.99,2024-02-21 13:51:00
23704,2174,5109,172.63,2024-02-14 05:30:00
23705,14414,7304,9945.68,2024-02-06 01:15:00
23706,23979,14249,1617.21,2024-02-24 18:20:00
23707,7772,11485,78.97,2024-02-18 17:23:00
23708,6172,1484,295.26,2024-01-25 19:52:00
23709,7090,15476,43.91,2024-03-18 18:59:00
23710,5965,7961,431.19,2024-01-17 04:19:00
23711,5813,13354,1714.56,2024-02-17 01:36:00
23712,13059,13904,196.06,2024-01-04 23:03:00
23713,24387,1444,210.32,2024-02-05 19:11:00
23714,21673,8425,264.62,2024-01-16 13:17:00
23715,5145,9864,469.58,2024-01-20 00:47:00
23716,19397,15902,306.81,2024-02-25 00:16:00
23717,21756,14891,147.57,2024-01-16 13:19:00
